id,date,text,clean_text,label,confidence,char_len,word_len
5.4e+17,Tue Dec 02 04:41:05 +0000 2014,"Have #Apple, Inc.'s #iPad Sales Peaked? #AAPL http://t.co/2Wpaib3z9M",apple inc ipad sale peaked aapl,neutral,1.0,68,6
5.4e+17,Tue Dec 02 04:48:00 +0000 2014,RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP,brass band store broadway winterseve nyc,neutral,1.0,89,6
5.4e+17,Tue Dec 02 04:53:24 +0000 2014,Barclay's #Apple Analyst Joins The Crowd And Increases Price Target - Forbes #aapl http://t.co/6Z1DwxeCpE,barclays apple analyst join crowd increase price target forbes aapl,neutral,1.0,105,10
5.4e+17,Tue Dec 02 04:54:14 +0000 2014,just need @apple to come out with a charger cord that keep a charge &amp; don't fall apart http://t.co/VZ8HDbMzlu,need come charger cord keep charge dont fall apart,negative,1.0,113,9
5.4e+17,Tue Dec 02 05:00:08 +0000 2014,RT @AMANDAZUCKERMAN: You should be able to forward a voicemail. Why isn't that a thing? @apple,able forward voicemail isnt thing,negative,0.681,94,5
5.4e+17,Tue Dec 02 05:03:26 +0000 2014,@apple and @facebook I speak for all of humanity; We want to chose what contacts are added to our contacts book from #facebook #thanks,speak humanity want chose contact added contact book facebook thanks,negative,1.0,134,10
5.4e+17,Tue Dec 02 05:06:09 +0000 2014,@Apple I h8 everything about u,everything,negative,1.0,30,1
5.4e+17,Tue Dec 02 05:06:55 +0000 2014,@apple ur a disgrace,disgrace,negative,1.0,20,1
5.4e+17,Tue Dec 02 05:07:11 +0000 2014,@apple I want my pictures back,want picture back,neutral,0.5098,30,3
5.4e+17,Tue Dec 02 05:07:30 +0000 2014,My phone is on acid right now @apple fix this,phone acid right fix,negative,1.0,45,4
5.4e+17,Tue Dec 02 05:11:58 +0000 2014,@Apple I had a power cord problem- under warranty. You said it would be fine. It isn't. And now you won't replace it? http://t.co/fW3BoW53dj,power cord problem warranty said would fine isnt wont replace,negative,1.0,140,10
5.4e+17,Tue Dec 02 05:13:02 +0000 2014,@Apple This was NORMAL use-- NO ABUSE! Wrapped it exactly as you instructed me to. This is a fire hazard. You should replace it. #defective,normal use abuse wrapped exactly instructed fire hazard replace defective,negative,1.0,139,10
5.4e+17,Tue Dec 02 05:14:39 +0000 2014,"@Apple BTW, I LOVE all of your products.  They rock!  Your power cords are junk.  You seriously need to fix this!",btw love product rock power cord junk seriously need fix,positive,0.718,113,10
5.4e+17,Tue Dec 02 05:16:00 +0000 2014,RT @donacamp: Brass band at @Apple Store Broadway #WintersEve #NYC http://t.co/ufworZjgpP,brass band store broadway winterseve nyc,neutral,1.0,89,6
5.4e+17,Tue Dec 02 05:20:58 +0000 2014,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,justice department cite century federal law get unlock iphones,negative,0.6894,118,9
5.4e+17,Tue Dec 02 05:25:24 +0000 2014,Yo @Apple fix your shitty iMessage,fix shitty imessage,negative,1.0,34,3
5.4e+17,Tue Dec 02 05:35:04 +0000 2014,#AAPL RT @AboveAvalon Apple's Share Repurchases Have Benefited Shareholders by $80 Billion  http://t.co/XHkqFr7whT,aapl apple share repurchase benefited shareholder billion,positive,0.6544,114,7
5.4e+17,Tue Dec 02 05:37:33 +0000 2014,"Even With Apple Watch Delayed, I'm Raising My AAPL Price Target To $165 - http://t.co/TGENjFl3zI #AAPL #Alex_Cho",even apple watch delayed raising aapl price target aapl alex cho,positive,0.6373,112,11
5.4e+17,Tue Dec 02 05:40:45 +0000 2014,I love @AIRMILES! Between @chaptersindigo &amp; @apple I earned ~200 miles during the #BlackFriday sale! #freemoney #centsability #cybermonday,love earned mile blackfriday sale freemoney centsability cybermonday,positive,1.0,142,8
5.4e+17,Tue Dec 02 05:42:54 +0000 2014,Yo! @apple this auto correct shit gotta stop!!! changing my shit right when i send it,auto correct shit gotta stop changing shit right send,negative,1.0,85,9
5.4e+17,Tue Dec 02 06:00:54 +0000 2014,First @Apple logo was designed by co-founder Ronald Wayne. Drawing of Isaac Newton reading a book under an apple tree,first logo designed founder ronald wayne drawing isaac newton reading book apple tree,neutral,1.0,117,13
5.4e+17,Tue Dec 02 06:01:11 +0000 2014,Those** PICK UP THE SLACK YOU FUCK BOYS @Apple,pick slack fuck boy,negative,1.0,46,4
5.4e+17,Tue Dec 02 06:09:23 +0000 2014,@surface maybe good product but never better then @apple MacBook Air .... It's a fact,maybe good product never better macbook air fact,positive,0.6635,85,8
5.4e+17,Tue Dec 02 06:52:06 +0000 2014,fucking faggots @apple,fucking faggot,negative,1.0,22,2
5.4e+17,Tue Dec 02 06:52:43 +0000 2014,@Apple of course that's not their mother fucking @,course thats not mother fucking,negative,0.6635,50,5
5.4e+17,Tue Dec 02 06:54:50 +0000 2014,Apple Inc. Store Logos Turn Red For World AIDS Day http://t.co/nsBtAl4g75 #AAPL,apple inc store logo turn red world aid day aapl,neutral,0.6816,79,10
5.4e+17,Tue Dec 02 06:55:35 +0000 2014,the fuck kinda gay shit you print in the fucking ketosis @apple,fuck kinda gay shit print fucking ketosis,negative,1.0,63,7
5.4e+17,Tue Dec 02 06:57:40 +0000 2014,Game*** @Apple you bitches really trying me tonight! RT @DreMacsAMillion: @WhoSFlyy__ gams night gawd,game bitch really trying tonight gam night gawd,negative,1.0,101,8
5.4e+17,Tue Dec 02 07:12:47 +0000 2014,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net,apple ceo tim cook come gay via,neutral,1.0,85,7
5.4e+17,Tue Dec 02 07:15:09 +0000 2014,RT @bella_bong_: @apple U need to get ur fucking shit together and let me txt while on YouTube,need get fucking shit together let txt youtube,negative,1.0,94,8
5.4e+17,Tue Dec 02 07:16:12 +0000 2014,@apple @Disney Why can't I buy any version let alone the version I actually like of Star Wars on @iTunesMovies #stupid #lame #StarWars,cant buy version let alone version actually like star war stupid lame starwars,negative,0.7206,134,13
5.4e+17,Tue Dec 02 07:21:27 +0000 2014,@Apple @tim_cook Perhaps a less malleable metal for the shell of the #iPhone6SPlus. #noticedsomecurve,perhaps less malleable metal shell iphone splus noticedsomecurve,neutral,0.6518,101,8
5.4e+17,Tue Dec 02 07:21:37 +0000 2014,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster,macbook pro non retina first startup via macbook macbookpro startup hipster,neutral,1.0,124,11
5.4e+17,Tue Dec 02 07:21:47 +0000 2014,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,macbook pro unboxing via macbook macbookpro startup hipster unboxing,neutral,1.0,118,9
5.4e+17,Tue Dec 02 07:22:07 +0000 2014,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,ipad mini unboxing via ipadmini ipad macbook macbookpro startup hipster unboxing,neutral,1.0,128,11
5.4e+17,Tue Dec 02 07:22:17 +0000 2014,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,ipad mini first time startup via ipadmini ipad macbook macbookpro startup hipster unbox,neutral,0.6491,135,13
5.4e+17,Tue Dec 02 07:24:48 +0000 2014,@apple where the iPod 6 at doe?,ipod doe,neutral,0.6765,31,2
5.4e+17,Tue Dec 02 07:32:56 +0000 2014,"Can @apple drop Audio Only rendition requirement for iOS apps? 
Users hate it 
No other stores want it
Other platforms don't know what it is",drop audio rendition requirement io apps user hate store want platform dont know,negative,0.6827,143,13
5.4e+17,Tue Dec 02 07:45:08 +0000 2014,"None too happy with @Apple Mac OS X (Yosemite), File Vault 2, or Boot Camp right now. Thankful to own a @lenovo.",none happy mac yosemite file vault boot camp right thankful,negative,0.8539,112,10
5.4e+17,Tue Dec 02 08:04:55 +0000 2014,"#iPhone6S to #emerge spring 2015 with @Apple [#Apple] Watch?. (#Tuesday, 2 #December) http://t.co/NnGLuvYW6M",iphone emerge spring apple watch tuesday december,neutral,1.0,108,7
5.4e+17,Tue Dec 02 08:25:58 +0000 2014,All my Apps on @apple #ipodtouch5thgen http://t.co/cRhwdbSxSx http://t.co/UNpPU4zrRq,apps ipodtouch thgen,neutral,1.0,84,3
5.4e+17,Tue Dec 02 08:27:10 +0000 2014,I demand there be a tapatio emoji @apple,demand tapatio emoji,negative,0.6882,40,3
5.4e+17,Tue Dec 02 08:27:27 +0000 2014,My apps @apple #ipodtouch5thgen http://t.co/ttEzGarBXd http://t.co/8bUawltG4i,apps ipodtouch thgen,neutral,1.0,77,3
5.4e+17,Tue Dec 02 08:30:04 +0000 2014,"#AAPL:
Call America for free until Christmas: Tesco cuts costs for relaunch...
http://t.co/ujvbkQVfqj",aapl call america free christmas tesco cut cost relaunch,neutral,0.679,103,9
5.4e+17,Tue Dec 02 08:37:56 +0000 2014,so for the second time #aapl #pages ate my edits. 700bn? #amateurs #fail #iwantjobsback,second time aapl page ate edits amateur fail iwantjobsback,negative,0.7284,87,9
5.4e+17,Tue Dec 02 08:44:36 +0000 2014,feel so lost with out my phone :(  @apple iPhone 5 chargers are horrendous! #brokenchargerprobs,feel lost phone iphone charger horrendous brokenchargerprobs,negative,1.0,95,7
5.4e+17,Tue Dec 02 08:45:04 +0000 2014,#AAPL:Apple heads to trial over digital music claims...http://t.co/vOpYSuiVKi,aapl apple head trial digital music claim,neutral,1.0,77,7
5.4e+17,Tue Dec 02 08:46:14 +0000 2014,Excellent news #HouseOfCards S3 on @netflix 27/2! I wonder if Yosemite &amp; my wifi will be talking by then @apple @tim_cook ? It's been wks!!,excellent news houseofcards wonder yosemite wifi talking wks,negative,0.7248,143,8
5.4e+17,Tue Dec 02 08:46:43 +0000 2014,@apple my laptop is burning my legs what do u have to say about this,laptop burning leg say,negative,1.0,68,4
5.4e+17,Tue Dec 02 08:49:46 +0000 2014,@benh4ll @netflix @Apple @tim_cook Great news! hope your wifi gets sorted though!,great news hope wifi get sorted though,positive,0.667,81,7
5.4e+17,Tue Dec 02 08:50:13 +0000 2014,The Secret of Life from Steve Jobs in 46 Seconds. Some #motivation from the late CEO of @apple http://t.co/7UOYKec9YN,secret life steve job second motivation late ceo,neutral,1.0,117,8
5.4e+17,Tue Dec 02 08:54:32 +0000 2014,10 best #SteveJobs #apple #aapl #tech30 http://t.co/FkrkG1iF7g via,best stevejobs apple aapl tech via,neutral,1.0,66,6
5.4e+17,Tue Dec 02 09:03:55 +0000 2014,@HammerArcade This makes me feel so sad ;-; WHY DO U HAVE TO BE SO ROOD @APPLE,make feel sad rood,negative,0.6826,78,4
5.4e+17,Tue Dec 02 09:25:47 +0000 2014,I hate these @apple earphones so bad. Why in the world did they think it was a good idea to p http://t.co/X7lIGAQeG5 http://t.co/ihR2OGZa6s,hate earphone bad world think good idea,negative,1.0,139,7
5.4e+17,Tue Dec 02 09:30:38 +0000 2014,@QuentinNield @Apple I need to reinstall on my Apple iPad 2,need reinstall apple ipad,neutral,1.0,59,4
5.4e+17,Tue Dec 02 09:31:29 +0000 2014,"@Apple, I salut you! @kcdenton's photo http://t.co/nmwlvZVjHS",salut photo,positive,1.0,61,2
5.4e+17,Tue Dec 02 09:40:50 +0000 2014,MacBook Pro 13   Non-retina First Startup: http://t.co/9l6RK2OLq2 via @youtube @apple #macbook #macbookpro #startup #hipster,macbook pro non retina first startup via macbook macbookpro startup hipster,neutral,1.0,124,11
5.4e+17,Tue Dec 02 09:41:00 +0000 2014,MacBook Pro 13in Unboxing: http://t.co/F3IM9YbpxF via @youtube @apple #macbook #macbookpro #startup #hipster #unboxing,macbook pro unboxing via macbook macbookpro startup hipster unboxing,neutral,1.0,118,9
5.4e+17,Tue Dec 02 09:41:21 +0000 2014,iPad Mini Unboxing!: http://t.co/GnLy8W75nA via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unboxing,ipad mini unboxing via ipadmini ipad macbook macbookpro startup hipster unboxing,neutral,0.665,128,11
5.4e+17,Tue Dec 02 09:41:31 +0000 2014,iPad Mini First Time Startup!: http://t.co/vGHN798zzs via @youtube @apple #ipadmini #ipad #macbook #macbookpro #startup #hipster #unbox,ipad mini first time startup via ipadmini ipad macbook macbookpro startup hipster unbox,neutral,0.667,135,13
5.4e+17,Tue Dec 02 09:57:08 +0000 2014,"Smartphone/tablet to become home automation hub, how can any wireless protocol beat #WiFi and #Bluetooth @apple #Homekit @ShortcutLabs #flic",smartphone tablet become home automation hub wireless protocol beat wifi bluetooth homekit flic,neutral,0.7651,140,13
5.4e+17,Tue Dec 02 10:01:35 +0000 2014,Options Outlook Amid Heavy Week Of Economic Events http://t.co/J7hj76F2sG #AAPL #GOOG #GOOGL #TSLA #WMT #PreMarket #Markets,option outlook amid heavy week economic event aapl goog googl tsla wmt premarket market,neutral,1.0,123,14
5.4e+17,Tue Dec 02 10:15:47 +0000 2014,Why you dying so fast phone? Fuck you @apple,dying fast phone fuck,negative,0.6758,44,4
5.4e+17,Tue Dec 02 10:22:00 +0000 2014,@remuuusss @apple fix this,fix,negative,0.6681,26,1
5.4e+17,Tue Dec 02 10:23:53 +0000 2014,"It's been said 'don't talk about politics', But I can't take it anymr. I'll still post about @cisco, @apple and others. But we need change.",said dont talk politics cant take anymr ill still post others need change,neutral,1.0,139,13
5.4e+17,Tue Dec 02 10:43:18 +0000 2014,Does anybody knows how to use å£ on a Macbook Pro Retina US keyboard? Thank you so much! @apple #macbook #pro #apple #keyboard,anybody know use macbook pro retina keyboard thank much macbook pro apple keyboard,neutral,0.7016,126,13
5.4e+17,Tue Dec 02 10:47:54 +0000 2014,The best guest behind Apple's rapid stock price decline yesterday is algorithmic trading. $40bn wiped off by automatic computer trades #AAPL,best guest behind apple rapid stock price decline yesterday algorithmic trading wiped automatic computer trade aapl,neutral,0.6538,140,16
5.4e+17,Tue Dec 02 10:49:45 +0000 2014,@Apple awarded #patent 4 #augmented reality devices w #transparent #displays - http://t.co/uwfnVajgU7 http://t.co/yuhQsR8lOb,awarded patent augmented reality device transparent display,neutral,0.9144,124,7
5.4e+17,Tue Dec 02 11:11:30 +0000 2014,@apple #apple #iphone @iphone #iphone4s #iphone4problems  SOMEONE FUCKING HELP ME SOMEONE WHO WORKS AT APPLE FUCKING HELP ME DO UR JOB CUNTS,apple iphone iphone iphone problem someone fucking help someone work apple fucking help job cunt,negative,1.0,140,15
5.4e+17,Tue Dec 02 11:30:02 +0000 2014,"WTF @Apple, synching notes or iCloud pages is unusable. It used to be easier.",wtf synching note icloud page unusable used easier,negative,1.0,77,8
5.4e+17,Tue Dec 02 11:35:09 +0000 2014,#Nasdaq100 #recent #market #exit #4: Sold $AAPL long for a 10.49% #gain in 20 days. #AAPL #forex #trading #stocks,nasdaq recent market exit sold aapl long gain day aapl forex trading stock,neutral,1.0,113,13
5.4e+17,Tue Dec 02 11:42:11 +0000 2014,hey @apple fuck you just let me change stores,hey fuck let change store,negative,1.0,45,5
5.4e+17,Tue Dec 02 11:43:08 +0000 2014,about to write a huge fuck you to @apple for not letting me make reservations to get my laptop fixed,write huge fuck not letting make reservation get laptop fixed,negative,1.0,100,10
5.4e+17,Tue Dec 02 11:44:21 +0000 2014,"Apple tumbles as much as 6 percent in unusual trading $AAPL #aapl
http://t.co/0wtDVpBm4u",apple tumble much percent unusual trading aapl aapl,negative,0.6631,89,8
5.4e+17,Tue Dec 02 11:45:09 +0000 2014,"@angusdick yes, had that exact issue. Took it to @apple for a free battery replacement. Trackpad ended up being fine.",yes exact issue took free battery replacement trackpad ended fine,neutral,1.0,117,10
5.4e+17,Tue Dec 02 11:46:53 +0000 2014,@JimCramer Says 'Machines' Caused @Apple's Big Drop $AAPL  http://t.co/pfzq1N52hH,say machine caused big drop aapl,negative,0.532,81,6
5.4e+17,Tue Dec 02 11:46:56 +0000 2014,@maxscottslade @Apple yeah the trackpad is fine and working now! but I had to damage one of the screw holdings to get the battery out,yeah trackpad fine working damage one screw holding get battery,negative,0.6387,133,10
5.4e+17,Tue Dec 02 12:00:48 +0000 2014,"Video Shows Size of 12.2-Inch 'iPad Air Plus' Mockup Next to iPhones, iPads, and MacBook http://t.co/B3V5X45stZ #AAPL",video show size inch ipad air plus mockup next iphones ipads macbook aapl,neutral,1.0,117,13
5.4e+17,Tue Dec 02 12:08:48 +0000 2014,"RT @elnuevoherald: Steve Jobs, clave en juicio contra @Apple 
http://t.co/IcEOFgkm1q http://t.co/eDiR5Mahxn",steve job clave juicio contra,neutral,1.0,108,5
5.4e+17,Tue Dec 02 12:14:24 +0000 2014,@Apple #fail - Since updating my #ipad #OS there is a #bug that does not delete videos and free up memory forcing... http://t.co/AjdDTF19Nn,fail since updating ipad bug not delete video free memory forcing,negative,1.0,139,11
5.4e+17,Tue Dec 02 12:18:10 +0000 2014,"Apple Opening New Retail Store in Toledo, Ohio Saturday, December 6 [Mac Blog] http://t.co/ynkgEl9JSL #AAPL",apple opening new retail store toledo ohio saturday december mac blog aapl,neutral,0.6635,107,12
5.4e+17,Tue Dec 02 12:32:34 +0000 2014,"Why Morgan Stanley Is Negative On Apple And The Tech Sector $AAPL #aapl
http://t.co/wARhEy9ueH",morgan stanley negative apple tech sector aapl aapl,neutral,1.0,95,8
5.4e+17,Tue Dec 02 12:44:56 +0000 2014,"Google Is Now Beating Apple In This One Key Sector $AAPL #aapl
http://t.co/WvcXxxXlds",google beating apple one key sector aapl aapl,neutral,0.4806,86,8
5.4e+17,Tue Dec 02 12:45:40 +0000 2014,"BBC News - Evidence by late Steve Jobs to be used in music trial
#AAPL

http://t.co/I6DXPPUWJy",bbc news evidence late steve job used music trial aapl,neutral,0.6678,97,10
